step,loss,eval_loss
315,3.632280,
316,3.549847,
317,3.584058,
318,3.259855,
319,3.169112,
320,3.402356,
321,3.638350,
322,3.177335,
323,3.754239,
324,3.234168,
325,3.323536,3.561088
326,3.624770,
327,3.355459,
328,3.124188,
329,3.408542,
330,3.474182,
331,3.140094,
332,3.682069,
333,3.415255,
334,3.703636,
335,3.446474,
336,3.326646,
337,3.456496,
338,3.365397,
339,3.595122,
340,3.419111,
341,3.453341,
342,3.028643,
343,3.207212,
344,3.384316,
345,3.556405,
346,3.439250,
347,3.680786,
348,3.494414,
349,3.481552,
350,3.520400,3.613099
351,3.376001,
352,3.421683,
353,3.285589,
354,3.574028,
355,3.486620,
356,3.647273,
357,3.663596,
358,3.550992,
359,3.459707,
360,3.437005,
361,3.405604,
362,3.440661,
363,3.390670,
364,3.269123,
365,3.680166,
366,3.195001,
367,3.564093,
368,3.632210,
369,3.366330,
370,3.350619,
371,3.165282,
372,3.504144,
373,3.617167,
374,3.354514,
375,3.528331,3.607704
376,3.318546,
377,3.358945,
378,3.582204,
379,3.570189,
380,3.356734,
381,3.518383,
382,3.327442,
383,3.152027,
384,3.356960,
385,3.461116,
386,3.262786,
387,3.213294,
388,3.511824,
389,3.471078,
390,3.590176,
391,3.521460,
392,3.153943,
393,3.597588,
394,3.335917,
395,3.385096,
396,3.352748,
397,3.462934,
398,3.548508,
399,3.273618,3.534850
