step,loss,eval_loss
181,3.026788,
182,3.224449,
183,2.974187,
184,2.933360,
185,2.927745,
186,3.158193,
187,2.846420,
188,3.044396,
189,3.178037,
190,2.939983,
191,3.296013,
192,2.813025,
193,3.159998,
194,3.155387,
195,3.351635,
196,3.061957,
197,3.077934,
198,3.082207,
199,3.259310,
200,3.159212,3.086755
201,3.129277,
202,3.131523,
203,3.136425,
204,3.144418,
205,3.201875,
206,3.180772,
207,3.005237,
208,3.062070,
209,3.035450,
210,3.261807,
211,3.160790,
212,3.110697,
213,3.272030,
214,3.230236,
215,3.159432,
216,2.859870,
217,2.953129,
218,3.396966,
219,2.811147,
220,2.925517,
221,3.185752,
222,3.011142,
223,3.032299,
224,3.158665,
225,2.945518,3.092341
226,2.806014,
227,2.897172,
228,3.084506,
229,3.094335,
230,3.011460,
231,3.152078,
232,3.038330,
233,2.867439,
234,3.033721,
235,3.266230,
236,2.886275,
237,3.044974,
238,2.897275,
239,2.900706,
240,3.190873,
241,3.085941,
242,2.938573,
243,3.228740,
244,3.139537,
245,3.049749,
246,3.229337,
247,3.099419,
248,3.170759,
249,3.320113,
250,3.075673,3.109298
251,2.684885,
252,3.048472,
253,3.267744,
254,3.186192,
255,2.910021,
256,3.033983,
257,3.243686,
258,3.199207,
259,3.173021,
260,2.808548,
261,3.227304,
262,3.092677,
263,3.244468,
264,3.217813,
265,3.133814,
266,3.136715,
267,2.881441,
268,3.088588,
269,3.019467,
270,2.928690,
271,3.167191,
272,2.921869,
273,2.925730,
274,3.028331,
275,2.963468,3.116470
276,3.167156,
277,2.996557,
278,3.194860,
279,2.861654,
280,3.005547,
281,3.150754,
282,2.932096,
283,3.192504,
284,3.034633,
285,2.942126,
286,3.080256,
287,3.171253,
288,2.938667,
289,2.984639,
290,3.015682,
291,2.923732,
292,2.819898,
293,2.965953,
294,3.340617,
295,3.359149,
296,3.419321,
297,3.412339,
298,3.589577,
299,3.335780,
300,3.691972,4.666603
301,4.524709,
302,4.765930,
303,5.498874,
304,6.279929,
305,6.006627,
306,5.736151,
307,5.092624,
308,4.232264,
309,3.630364,
310,3.409357,
311,3.813150,
312,3.717625,
313,3.705103,
314,3.674975,
315,3.905191,
316,3.998603,
317,3.904018,
318,3.775643,
319,3.574686,
320,3.639918,
321,3.823657,
322,3.562574,
323,3.758475,
324,3.675283,
325,3.569094,3.755413
326,3.736281,
327,3.506353,
328,3.321102,
329,3.495468,
330,3.599187,
331,3.356637,
332,3.665962,
333,3.455073,
334,3.672662,
335,3.632470,
336,3.465933,
337,3.505147,
338,3.533666,
339,3.798512,
340,3.518037,
341,3.484791,
342,3.195695,
343,3.533261,
344,3.485064,
345,3.518249,
346,3.403183,
347,3.638007,
348,3.612168,
349,3.569272,
350,3.608273,3.646705
351,3.449401,
352,3.604226,
353,3.420845,
354,3.571966,
355,3.518981,
356,3.651641,
357,3.569441,
358,3.646649,
359,3.584690,
360,3.623406,
361,3.535354,
362,3.472828,
363,3.444719,
364,3.366043,
365,3.647133,
366,3.248036,
367,3.539670,
368,3.531628,
369,3.408836,
370,3.376104,
371,3.276371,
372,3.511140,
373,3.582672,
374,3.353607,
375,3.517644,3.516101
376,3.306941,
377,3.307404,
378,3.521401,
379,3.550147,
380,3.407176,
381,3.518549,
382,3.336093,
383,3.337226,
384,3.378629,
385,3.383256,
386,3.289529,
387,3.195626,
388,3.551319,
389,3.456126,
390,3.559999,
391,3.438538,
392,3.096837,
393,3.561553,
394,3.188231,
395,3.243166,
396,3.207783,
397,3.335130,
398,3.404476,
399,3.332463,3.499938
