step,loss,eval_loss
197,2.672067,
198,2.673454,
199,2.745646,
200,2.805483,2.744064
201,2.900441,
202,2.704047,
203,2.898822,
204,2.722888,
205,2.851668,
206,2.835298,
207,2.815484,
208,2.562967,
209,2.505448,
210,2.822705,
211,2.627720,
212,2.941190,
213,2.794479,
214,2.805949,
215,2.548211,
216,2.870485,
217,3.052783,
218,2.677453,
219,2.833035,
220,2.820021,
221,2.625252,
222,3.009748,
223,2.764719,
224,2.730031,
225,3.029204,2.736395
226,2.766806,
227,2.766169,
228,2.908082,
229,2.833861,
230,2.837154,
231,2.663100,
232,2.549284,
233,2.794848,
234,2.890069,
235,2.687896,
236,2.903166,
237,2.742362,
238,2.689553,
239,2.648275,
240,2.699350,
241,2.757892,
242,2.704208,
243,2.788046,
244,2.914594,
245,2.801738,
246,2.752818,
247,2.587707,
248,2.828415,
249,2.715872,
250,2.671137,2.727822
251,2.919626,
252,2.589920,
253,2.584448,
254,2.701586,
255,2.701622,
256,2.684042,
257,2.630380,
258,2.705985,
259,2.543543,
260,2.746308,
261,2.689631,
262,2.872193,
263,2.721023,
264,2.887408,
265,2.519547,
266,2.636025,
267,2.791555,
268,2.519637,
269,2.705734,
270,2.767014,
271,2.745554,
272,2.758361,
273,2.967708,
274,2.876936,
275,2.833245,2.723781
276,2.775518,
277,2.630564,
278,2.701740,
279,2.909571,
280,2.768492,
281,2.738597,
282,2.658887,
283,2.627396,
284,2.772039,
285,2.777931,
286,2.762991,
287,2.877393,
288,2.902202,
289,2.851068,
290,2.729252,
291,2.514306,
292,2.568629,
293,2.805509,
294,2.843545,
295,2.801755,
296,2.852874,
297,2.630582,
298,2.747779,
299,2.900389,
300,2.920259,2.720604
301,2.719136,
302,2.761634,
303,2.634678,
304,2.884769,
305,2.838074,
306,2.848115,
307,2.845422,
308,2.513654,
309,2.747332,
310,2.662752,
311,2.840323,
312,2.730215,
313,2.854977,
314,2.878504,
315,2.980127,
316,2.799036,
317,2.872129,
318,2.771750,
319,2.622787,
320,2.558123,
321,3.084050,
322,3.071638,
323,2.895582,
324,2.908463,
325,2.552321,2.716114
326,2.723993,
327,2.814462,
328,2.751559,
329,2.781306,
330,2.633696,
331,2.784181,
332,2.908203,
333,2.779119,
334,2.594646,
335,2.640568,
336,2.903293,
337,2.838924,
338,2.824970,
339,2.722505,
340,2.673103,
341,2.635653,
342,2.614242,
343,2.748778,
344,2.653459,
345,2.821543,
346,2.771129,
347,2.624111,
348,2.783484,
349,2.744454,
350,2.754001,2.709785
351,2.523812,
352,2.878104,
353,2.623565,
354,2.818503,
355,2.799709,
356,2.680154,
357,2.846590,
358,2.838395,
359,2.856626,
360,2.563766,
361,2.877808,
362,2.891756,
363,2.753407,
364,3.001915,
365,2.531832,
366,2.975735,
367,2.710553,
368,2.754905,
369,2.747436,
370,2.866884,
371,2.647268,
372,2.787523,
373,2.685467,
374,2.696539,
375,2.967381,2.707793
376,2.567541,
377,2.473945,
378,2.876545,
379,2.717985,
380,2.790394,
381,3.097854,
382,2.521170,
383,2.977575,
384,2.746108,
385,2.728447,
386,2.751892,
387,2.703549,
388,2.578931,
389,2.608205,
390,2.759975,
391,2.927472,
392,2.758806,
393,2.724252,
394,2.587040,
395,2.784865,
396,2.998291,
397,2.762176,
398,2.884723,
399,2.679600,2.703364
