step,loss,eval_loss
251,3.427855,
252,2.950668,
253,2.999934,
254,3.208699,
255,3.094030,
256,3.050521,
257,3.013539,
258,3.245610,
259,3.004603,
260,3.171571,
261,3.140842,
262,3.299785,
263,3.199458,
264,3.336370,
265,2.957014,
266,3.046794,
267,3.238003,
268,2.945709,
269,3.093935,
270,3.321250,
271,3.254604,
272,3.368711,
273,3.502123,
274,3.389566,
275,3.409822,3.368355
276,3.298961,
277,3.085430,
278,3.182959,
279,3.431161,
280,3.307021,
281,3.208105,
282,3.185504,
283,3.238652,
284,3.368768,
285,3.280491,
286,3.262167,
287,3.352813,
288,3.390110,
289,3.404737,
290,3.216487,
291,2.900679,
292,3.035399,
293,3.374945,
294,3.310818,
295,3.367544,
296,3.387334,
297,3.100552,
298,3.277941,
299,3.470149,
300,3.378484,3.328241
301,3.181147,
302,3.275614,
303,3.141062,
304,3.376713,
305,3.387308,
306,3.338225,
307,3.363617,
308,2.852191,
309,3.270486,
310,3.141593,
311,3.294689,
312,3.219108,
313,3.333426,
314,3.272700,
315,3.474742,
316,3.352268,
317,3.373512,
318,3.244215,
319,2.978813,
320,2.977863,
321,3.524850,
322,3.544284,
323,3.429554,
324,3.349603,
325,2.955921,3.286224
326,3.115660,
327,3.281363,
328,3.134855,
329,3.220430,
330,3.114958,
331,3.190317,
332,3.433649,
333,3.156539,
334,3.095233,
335,3.014916,
336,3.406974,
337,3.242955,
338,3.245691,
339,3.181584,
340,3.093369,
341,3.097925,
342,3.100343,
343,3.189921,
344,3.070168,
345,3.279788,
346,3.255306,
347,3.063500,
348,3.318065,
349,3.156317,
350,3.183742,3.259235
351,2.959201,
352,3.314585,
353,3.043859,
354,3.239342,
355,3.225051,
356,3.046258,
357,3.324435,
358,3.283234,
359,3.359538,
360,2.963083,
361,3.338113,
362,3.364946,
363,3.257134,
364,3.513117,
365,2.983751,
366,3.392101,
367,3.132682,
368,3.287597,
369,3.250274,
370,3.307078,
371,3.092979,
372,3.231922,
373,3.078772,
374,3.105754,
375,3.470303,3.287439
376,2.976549,
377,2.919948,
378,3.331038,
379,3.166629,
380,3.241514,
381,3.502017,
382,2.965712,
383,3.452043,
384,3.187655,
385,3.084280,
386,3.133026,
387,3.119922,
388,2.954617,
389,3.043022,
