step,loss,eval_loss
152,3.060508,
153,2.989054,
154,2.937892,
155,2.806320,
156,3.139946,
157,2.944421,
158,3.135617,
159,2.966900,
160,3.142365,
161,3.116950,
162,3.077469,
163,3.294385,
164,3.172673,
165,3.018856,
166,2.846046,
167,2.952127,
168,2.892778,
169,3.098940,
170,3.128891,
171,3.022084,
172,3.257128,
173,3.016840,
174,3.160941,
175,2.956787,3.112887
176,3.001321,
177,3.236519,
178,3.132831,
179,3.306313,
180,3.140792,
181,3.029527,
182,3.035183,
183,3.285378,
184,3.187452,
185,3.174464,
186,3.032899,
187,2.917133,
188,3.113485,
189,3.047735,
190,3.175792,
191,2.980415,
192,3.048359,
193,3.072138,
194,3.159318,
195,3.222872,
196,3.243420,
197,2.922585,
198,3.034163,
199,2.999517,
200,3.074588,3.198764
201,3.217984,
202,3.013237,
203,3.220808,
204,2.951455,
205,3.141666,
206,3.184318,
207,3.183041,
208,2.871212,
209,2.725068,
210,3.185257,
211,2.928520,
212,3.213769,
213,3.136914,
214,3.165891,
215,2.896007,
216,3.204488,
217,3.369966,
218,2.903219,
219,3.132621,
220,3.137429,
221,3.047056,
222,3.367265,
223,3.125144,
224,3.021717,
225,3.422363,3.165746
226,3.043184,
227,3.132299,
228,3.305143,
229,3.168757,
230,3.256891,
231,2.934450,
232,2.815727,
233,3.060652,
234,3.345496,
235,3.020943,
236,3.292860,
237,3.070460,
238,3.011249,
239,2.960152,
240,3.049447,
241,3.115641,
242,3.101496,
243,3.112547,
244,3.269907,
245,3.163562,
246,3.082139,
247,2.944208,
248,3.205523,
249,3.053959,
250,2.982974,3.180099
251,3.297708,
252,2.894180,
253,2.925840,
254,3.080155,
255,3.015882,
256,2.975103,
257,2.929881,
258,3.124931,
259,2.906694,
260,3.005345,
261,2.977656,
262,3.116065,
263,3.013393,
264,3.205940,
265,2.846722,
266,2.943188,
267,3.137173,
268,2.836290,
269,2.977329,
270,3.144447,
271,3.106700,
272,3.168526,
273,3.303069,
274,3.233218,
275,3.196975,3.195213
276,3.133877,
277,2.888421,
278,3.047372,
279,3.280900,
280,3.157197,
281,3.086899,
282,3.016423,
283,3.037881,
284,3.182299,
285,3.135862,
286,3.106294,
287,3.235398,
288,3.261011,
289,3.288957,
290,3.108120,
291,2.909939,
292,3.001133,
293,3.396189,
294,3.536601,
295,3.790789,
296,3.812646,
297,3.427032,
298,3.996220,
299,3.915353,
300,3.742294,3.752406
301,3.642804,
302,3.517926,
303,3.724248,
304,3.517811,
305,3.440725,
306,3.352472,
307,3.453181,
308,2.985065,
309,3.453054,
310,3.255242,
311,3.342261,
312,3.439311,
313,3.692506,
314,3.469879,
315,3.618892,
316,3.341234,
317,3.448449,
318,3.559444,
319,3.423456,
320,3.336613,
321,3.697744,
322,3.646832,
323,3.529927,
324,3.603081,
325,3.274955,3.418687
326,3.188463,
327,3.407699,
328,3.243819,
329,3.276074,
330,3.234254,
331,3.218046,
332,3.450619,
333,3.271019,
334,3.178018,
335,3.136310,
336,3.392039,
337,3.290472,
338,3.319363,
339,3.402717,
340,3.198403,
341,3.071283,
342,3.163628,
343,3.211405,
344,3.166025,
345,3.309220,
346,3.278473,
347,3.219849,
348,3.382413,
349,3.263773,
350,3.311330,3.374394
351,3.182595,
352,3.346079,
353,3.157798,
354,3.407082,
355,3.315739,
356,3.188494,
357,3.416925,
358,3.338779,
359,3.457959,
360,3.101746,
361,3.367750,
362,3.384566,
363,3.363726,
364,3.579188,
365,3.190920,
366,3.465977,
367,3.230494,
368,3.300375,
369,3.269317,
370,3.438530,
371,3.116705,
372,3.282689,
373,3.243099,
374,3.243356,
375,3.544455,3.376568
376,3.113275,
377,3.098527,
378,3.468530,
379,3.264446,
380,3.338971,
381,3.584427,
382,3.187812,
383,3.561597,
384,3.298459,
385,3.199944,
386,3.238865,
387,3.294884,
388,3.255363,
389,3.157030,
